noise,poly_name,family,sweep_parameter,sweep_value,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,degree_5_leading_a_1,degree_5_leading,a,1.0,5,3.0,2.0,5000,1337,364.0,544.4028797439832,624863.4500629616,657408.6490828836,180.40287974398325,555.0,777688.0,814169.0,191.0,0.1965113900909342,0.19254030909690295,354.54467171723815,453924.2518020363,454013.6550349711,-9.455328282761855,364.0,581798.125,581798.125,0.0,0.21979079633156895,0.21963712922764908,0.7264375148783285,0.6906110159462334,0.7481125142730761,0.7145913501987916
laplace,degree_5_leading_a_1,degree_5_leading,a,1.0,5,3.0,5.0,5000,1337,364.0,390.0041745569162,30461.892228216373,31138.109322602944,26.00417455691621,391.3344,32880.12591616,33627.29533952,27.334400000000002,0.07354697162990823,0.07402278392552365,362.69756017902967,28090.239826265562,28091.936175752806,-1.302439820970335,364.0,30355.026088960003,30355.026088960003,0.0,0.07460992641077432,0.07455404276625786,0.9221436283674463,0.9021721866510712,0.9232028540998087,0.9026900850180981
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,0.0,0.1,5000,1337,1.0,3704091.1243365486,2.579341774260445e+16,2.580713802625365e+16,3704090.1243365486,240200.99999999994,1.4517210734468013e+17,1.451721650407201e+17,240199.99999999994,0.8223252509425693,0.8222308111268102,2071090.1494364955,9924388819033292.0,9928678229298212.0,2071089.1494364955,1.0,9.217244392844014e+16,9.217244392844014e+16,0.0,0.8923280278134071,0.892281491016919,0.3847643967957227,0.3847260482428447,0.6349184124578173,0.6349181601210274
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,0.0,0.5,5000,1337,1.0,1429.7575154276626,2759849397.7743735,2761890745.812264,1428.7575154276626,393.0,14915344456.0,14915498120.0,392.0,0.814965761875907,0.8148308072856864,611.0241039141983,1078842291.3311439,1079214420.7385,610.0241039141983,1.0,9469184200.0,9469184200.0,0.0,0.8860680847953993,0.8860287858020017,0.3909062183614639,0.39075203187340646,0.6348619187397196,0.6348553781990621
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,0.0,1.0,5000,1337,1.0,56.66890608619249,2877493.979454232,2880593.006559065,55.66890608619249,27.0,14721238.0,14721914.0,26.0,0.8045345113329305,0.8043329823446147,18.069835729982923,1147106.8320951473,1147398.2113869959,17.069835729982923,1.0,9342790.0,9342790.0,0.0,0.8772200989110162,0.8771889113009074,0.3986478652208046,0.39832014060104576,0.6346470317238265,0.6346178900379393
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,0.0,2.0,5000,1337,1.0,3.7533712257866316,3337.0595805817907,3344.640633688781,2.7533712257866316,3.0,15042.25,15046.25,2.0,0.7781542268888105,0.77770935391285,1.4052148299396603,1380.8350496208163,1380.9992486792196,0.4052148299396603,1.0,9525.625,9525.625,0.0,0.855039952798812,0.8550227151836001,0.41378795202094604,0.41289914221849455,0.6332579899948478,0.6330896402758163
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,0.0,5.0,5000,1337,1.0,1.1186131471508767,0.9953372709015894,1.009406349578625,0.11861314715087667,1.1184,2.5061939200000003,2.52021248,0.1184,0.6028490600992324,0.5994756959624988,0.9980103112646973,0.4876687721360584,0.4876727309973217,-0.001989688735302697,1.0,1.56161536,1.5616153600000002,0.0,0.6877151796611053,0.6877126445545966,0.4899532916056903,0.4831282577139523,0.6231023655184671,0.6196363887540149
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,1.0,0.1,5000,1337,7.0,5540628.698730555,2.855585849243085e+16,2.8586556981239284e+16,5540621.698730555,2646006.9999999995,1.460370539400799e+17,1.4604405525607987e+17,2645999.9999999995,0.804461554639773,0.8042607285102129,1650326.5472652754,1.14023659395907e+16,1.1405089494198786e+16,1650319.5472652754,7.0,9.272602122007994e+16,9.272602122007994e+16,0.0,0.877031648834281,0.8770022767705146,0.39930040774691,0.3989668815899617,0.6349485881721917,0.6349181488934293
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,1.0,0.5,5000,1337,7.0,4637.241220199463,4891508410.545753,4912947544.302987,4630.241220199463,4471.0,17188413824.0,17208341120.0,4464.0,0.7154182776472491,0.7145019668053287,-17.392371988312433,2197580450.613378,2197581045.6011887,-24.392371988312433,7.0,10924731776.0,10924731776.0,0.0,0.798843532667673,0.7988434782052091,0.4492643712674698,0.44730399129733944,0.6355869650255868,0.6348509539541253
laplace,degree_5_leading_a_2,degree_5_leading,a,2.0,5,1.0,1.0,5000,1337,7.0,307.8158749927397,9520388.39339375,9610878.584041398,300.8158749927397,331.0,24350144.0,24455120.0,324.0,0.6090212693036333,0.606999328400703,-14.144011200141586,4670426.273579823,4670873.342789455,-21.144011200141584,7.0,15520136.0,15520136.0,0.0,0.6990731090513754,0.6990443032980216,0.4905709809928193,0.4859985798327859,0.6373734791876384,0.63463749104482
