noise,poly_name,family,sweep_parameter,sweep_value,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,quadratic_leading_a_-1,quadratic_leading,a,-1.0,2,3.0,2.0,20000,1337,-5.0,-5.476307432770652,13.668905071991816,13.895773842504385,-0.4763074327706516,-5.5,13.75,14.0,-0.5,0.005897812946049767,0.007444725535401098,-4.976307432770651,13.66890507199182,13.669466409733735,0.023692567229349315,-5.0,13.75,13.75,0.0,0.005897812946049508,0.005856988383001103,1.0000000000000002,0.9837139381127217,1.0,0.9821428571428571
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,0.0,0.2,20000,1337,1.0,-23.692289900637096,2935.237721507772,3544.946902044877,-24.692289900637096,-23.999999999999996,3174.9999999999995,3799.999999999999,-24.999999999999996,0.07551567826526846,0.06711923630397955,1.3077100993629007,2935.237721507772,2935.3324070130216,0.3077100993629007,1.0,3174.9999999999995,3174.9999999999995,0.0,0.07551567826526846,0.07548585605889072,1.0,0.8280328276059076,1.0,0.8355263157894738
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,0.0,0.5,20000,1337,1.0,-2.9588610142136695,81.08508492450034,96.75766545436122,-3.9588610142136695,-3.0,88.0,104.0,-4.0,0.07857858040340528,0.06963783216960369,1.0411389857863305,81.08508492450034,81.08677734065184,0.04113898578633046,1.0,88.0,88.0,0.0,0.07857858040340528,0.07855934840168369,1.0,0.8380398282645518,1.0,0.8461538461538461
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,0.0,1.0,20000,1337,1.0,0.00691198390002677,6.47593602202464,7.462159829746019,-0.9930880160999732,0.0,7.0,8.0,-1.0,0.0748662825679086,0.0672300212817476,1.0069119839000267,6.47593602202464,6.475983797546073,0.006911983900026675,1.0,7.0,7.0,0.0,0.0748662825679086,0.07485945749341814,1.0,0.8678430836781592,1.0,0.875
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,0.0,2.0,20000,1337,1.0,0.7500416147017288,0.7656957293980493,0.8281749237789683,-0.2499583852982712,0.75,0.8125,0.875,-0.25,0.057605256125477775,0.053514372824036247,1.0000416147017288,0.7656957293980493,0.7656957311298327,4.161470172880932e-05,1.0,0.8125,0.8125,0.0,0.057605256125477775,0.05760525399405207,1.0,0.92455797579086,1.0,0.9285714285714286
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,1.0,0.2,20000,1337,1.5,-23.15856227517154,2903.762083431482,3511.8067769099957,-24.65856227517154,-23.499999999999996,3124.9999999999995,3749.999999999999,-24.999999999999996,0.07079613330192559,0.06351819282400091,1.8414377248284592,2903.762083431482,2903.8786631514186,0.34143772482845924,1.5,3124.9999999999995,3124.9999999999995,0.0,0.07079613330192559,0.07075882779154592,1.0,0.826890215670269,1.0,0.8333333333333334
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,1.0,0.5,20000,1337,1.5,-2.4453699640274458,74.33630933584597,89.90225348889588,-3.9453699640274458,-2.5,80.0,96.0,-4.0,0.0707961333019254,0.06351819282400124,1.554630035972554,74.33630933584594,74.3392937766763,0.054630035972554,1.5,80.0,80.0,0.0,0.07079613330192576,0.07075882779154626,0.9999999999999997,0.8268902156702689,1.0,0.8333333333333334
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,1.0,1.0,20000,1337,1.5,0.5136575089931384,4.646019333490371,5.6188908430559925,-0.9863424910068616,0.5,5.0,6.0,-1.0,0.07079613330192576,0.06351819282400124,1.5136575089931383,4.646019333490371,4.646205861042269,0.013657508993138334,1.5,5.0,5.0,0.0,0.07079613330192576,0.07075882779154626,1.0,0.8268902156702689,1.0,0.8333333333333334
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,1.0,2.0,20000,1337,1.5,1.2534143772482846,0.2903762083431483,0.35118067769099953,-0.24658562275171536,1.25,0.3125,0.375,-0.25,0.0707961333019254,0.06351819282400124,1.5034143772482846,0.2903762083431483,0.29038786631514185,0.003414377248284639,1.5,0.3125,0.3125,0.0,0.0707961333019254,0.07075882779154608,1.0,0.8268902156702691,1.0,0.8333333333333334
laplace,quadratic_leading_a_-1_2,quadratic_leading,a,-0.5,2,3.0,0.2,20000,1337,-0.5,-25.091107024240422,3136.706729264645,3741.4292739422917,-24.591107024240422,-25.499999999999996,3324.9999999999995,3949.999999999999,-24.999999999999996,0.05662955510837725,0.05280271545764745,-0.09110702424042363,3136.706729264645,3136.8739227302704,0.4088929757595764,-0.5,3324.9999999999995,3324.9999999999995,0.0,0.05662955510837725,0.056579271359317056,1.0,0.8384159349416193,1.0,0.8417721518987342
